rgov_t,rgov_t+1,rgov_t+2,rgov_t+3,rgov_t+4,rgov_t+5,rgov_t+6,rgov_t+7,rgov_t+8,rgov_t+9,rgov_t+10,rgov_t+11,rgov_t+12,rgov_t+13,rgov_t+14,rgov_t+15,rgov_t+16,rgov_t+17,rgov_t+18,rgov_t+19,rgov_t+20,rgdp_t,rgdp_t+1,rgdp_t+2,rgdp_t+3,rgdp_t+4,rgdp_t+5,rgdp_t+6,rgdp_t+7,rgdp_t+8,rgdp_t+9,rgdp_t+10,rgdp_t+11,rgdp_t+12,rgdp_t+13,rgdp_t+14,rgdp_t+15,rgdp_t+16,rgdp_t+17,rgdp_t+18,rgdp_t+19,rgdp_t+20,constant,news_shock_t,news_shock_t-1,rgdp_t-1,rgov_t-1,news_shock_t-2,rgdp_t-2,rgov_t-2,news_shock_t-3,rgdp_t-3,rgov_t-3,news_shock_t-4,rgdp_t-4,rgov_t-4
0.171002968,0.166709605,0.166910038,0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.924970228,0.952862427,0.972500462,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1,-0.006895347,0,0.94211147,0.174452285,0,0.940639746,0.175187202,0,0.952676535,0.16883038,0,0.974963187,0.162582152
0.166709605,0.166910038,0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.952862427,0.972500462,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1,0,-0.006895347,0.924970228,0.171002968,0,0.94211147,0.174452285,0,0.940639746,0.175187202,0,0.952676535,0.16883038
0.166910038,0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.972500462,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1,0.026090731,0,0.952862427,0.166709605,-0.006895347,0.924970228,0.171002968,0,0.94211147,0.174452285,0,0.940639746,0.175187202
0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1,0.600073364,0.026090731,0.972500462,0.166910038,0,0.952862427,0.166709605,-0.006895347,0.924970228,0.171002968,0,0.94211147,0.174452285
0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1,0.402163338,0.600073364,1.000572422,0.162162636,0.026090731,0.972500462,0.166910038,0,0.952862427,0.166709605,-0.006895347,0.924970228,0.171002968
0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1,0.012932062,0.402163338,1.010347462,0.170009297,0.600073364,1.000572422,0.162162636,0.026090731,0.972500462,0.166910038,0,0.952862427,0.166709605
0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1,0,0.012932062,1.014614499,0.187922397,0.402163338,1.010347462,0.170009297,0.600073364,1.000572422,0.162162636,0.026090731,0.972500462,0.166910038
0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1,0,0,1.022597463,0.207812465,0.012932062,1.014614499,0.187922397,0.402163338,1.010347462,0.170009297,0.600073364,1.000572422,0.162162636
0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1,0,0,1.033930713,0.23014414,0,1.022597463,0.207812465,0.012932062,1.014614499,0.187922397,0.402163338,1.010347462,0.170009297
0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,1,-0.001439475,0,1.026557098,0.240680185,0,1.033930713,0.23014414,0,1.022597463,0.207812465,0.012932062,1.014614499,0.187922397
0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,1,-0.013124982,-0.001439475,1.027756857,0.243382816,0,1.026557098,0.240680185,0,1.033930713,0.23014414,0,1.022597463,0.207812465
0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,1,0.002258441,-0.013124982,1.020276981,0.251816124,-0.001439475,1.027756857,0.243382816,0,1.026557098,0.240680185,0,1.033930713,0.23014414
0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,1,0,0.002258441,1.018093097,0.252248935,-0.013124982,1.020276981,0.251816124,-0.001439475,1.027756857,0.243382816,0,1.026557098,0.240680185
0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,1,-0.020492298,0,1.04171649,0.256017114,0.002258441,1.018093097,0.252248935,-0.013124982,1.020276981,0.251816124,-0.001439475,1.027756857,0.243382816
0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,1,-0.011906219,-0.020492298,1.051212178,0.259772057,0,1.04171649,0.256017114,0.002258441,1.018093097,0.252248935,-0.013124982,1.020276981,0.251816124
0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,1,-0.031304707,-0.011906219,1.049555532,0.262745493,-0.020492298,1.051212178,0.259772057,0,1.04171649,0.256017114,0.002258441,1.018093097,0.252248935
0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,1,-0.002639706,-0.031304707,1.033928938,0.255787535,-0.011906219,1.049555532,0.262745493,-0.020492298,1.051212178,0.259772057,0,1.04171649,0.256017114
0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,1,0,-0.002639706,1.008775449,0.253151557,-0.031304707,1.033928938,0.255787535,-0.011906219,1.049555532,0.262745493,-0.020492298,1.051212178,0.259772057
0.236740982,0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.986547295,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,1,0,0,0.994747278,0.245126886,-0.002639706,1.008775449,0.253151557,-0.031304707,1.033928938,0.255787535,-0.011906219,1.049555532,0.262745493
0.23071451,0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.988458204,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,1,-0.012755441,0,0.986547295,0.236740982,0,0.994747278,0.245126886,-0.002639706,1.008775449,0.253151557,-0.031304707,1.033928938,0.255787535
0.228428552,0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.998364691,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,1,0,-0.012755441,0.988458204,0.23071451,0,0.986547295,0.236740982,0,0.994747278,0.245126886,-0.002639706,1.008775449,0.253151557
0.226695512,0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,1.0173304,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,1,0.012219431,0,0.998364691,0.228428552,-0.012755441,0.988458204,0.23071451,0,0.986547295,0.236740982,0,0.994747278,0.245126886
0.225117425,0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,1.024294654,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,1,0,0.012219431,1.0173304,0.226695512,0,0.998364691,0.228428552,-0.012755441,0.988458204,0.23071451,0,0.986547295,0.236740982
0.225286868,0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,1.028403981,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,1,0,0,1.024294654,0.225117425,0.012219431,1.0173304,0.226695512,0,0.998364691,0.228428552,-0.012755441,0.988458204,0.23071451
0.219154345,0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,1.025017988,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,1,0,0,1.028403981,0.225286868,0,1.024294654,0.225117425,0.012219431,1.0173304,0.226695512,0,0.998364691,0.228428552
0.218625992,0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,1.011570984,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,1,0.002107253,0,1.025017988,0.219154345,0,1.028403981,0.225286868,0,1.024294654,0.225117425,0.012219431,1.0173304,0.226695512
0.223002998,0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,1.01047999,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,1,0.001377895,0.002107253,1.011570984,0.218625992,0,1.025017988,0.219154345,0,1.028403981,0.225286868,0,1.024294654,0.225117425
0.218209014,0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,1.000294647,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,1,0.006785081,0.001377895,1.01047999,0.223002998,0.002107253,1.011570984,0.218625992,0,1.025017988,0.219154345,0,1.028403981,0.225286868
0.222067339,0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,1.007228378,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,1,0.001106537,0.006785081,1.000294647,0.218209014,0.001377895,1.01047999,0.223002998,0.002107253,1.011570984,0.218625992,0,1.025017988,0.219154345
0.225600686,0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,1.004348482,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,1,0,0.001106537,1.007228378,0.222067339,0.006785081,1.000294647,0.218209014,0.001377895,1.01047999,0.223002998,0.002107253,1.011570984,0.218625992
0.223002393,0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.992863943,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,1,0.005122438,0,1.004348482,0.225600686,0.001106537,1.007228378,0.222067339,0.006785081,1.000294647,0.218209014,0.001377895,1.01047999,0.223002998
0.222927356,0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.993255231,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,1,0,0.005122438,0.992863943,0.223002393,0,1.004348482,0.225600686,0.001106537,1.007228378,0.222067339,0.006785081,1.000294647,0.218209014
0.226059991,0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.973986645,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,1,0.021300109,0,0.993255231,0.222927356,0.005122438,0.992863943,0.223002393,0,1.004348482,0.225600686,0.001106537,1.007228378,0.222067339
0.221172544,0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.940012381,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,1,0.001433351,0.021300109,0.973986645,0.226059991,0,0.993255231,0.222927356,0.005122438,0.992863943,0.223002393,0,1.004348482,0.225600686
0.226046319,0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.937454654,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,1,0,0.001433351,0.940012381,0.221172544,0.021300109,0.973986645,0.226059991,0,0.993255231,0.222927356,0.005122438,0.992863943,0.223002393
0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,1,0,0,0.937454654,0.226046319,0.001433351,0.940012381,0.221172544,0.021300109,0.973986645,0.226059991,0,0.993255231,0.222927356
0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,1,0,0,0.950311251,0.22553796,0,0.937454654,0.226046319,0.001433351,0.940012381,0.221172544,0.021300109,0.973986645,0.226059991
0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1,0.002888527,0,0.963584403,0.22800103,0,0.950311251,0.22553796,0,0.937454654,0.226046319,0.001433351,0.940012381,0.221172544
0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1,0,0.002888527,0.972455268,0.223774954,0,0.963584403,0.22800103,0,0.950311251,0.22553796,0,0.937454654,0.226046319
0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.227690827,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1.006033692,1,0,0,0.986945389,0.224029772,0.002888527,0.972455268,0.223774954,0,0.963584403,0.22800103,0,0.950311251,0.22553796
0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.227690827,0.224754283,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1.006033692,1.00047851,1,0,0,0.975981321,0.222819913,0,0.986945389,0.224029772,0.002888527,0.972455268,0.223774954,0,0.963584403,0.22800103
