rgov_t,rgov_t+1,rgov_t+2,rgov_t+3,rgov_t+4,rgov_t+5,rgov_t+6,rgov_t+7,rgov_t+8,rgov_t+9,rgov_t+10,rgov_t+11,rgov_t+12,rgov_t+13,rgov_t+14,rgov_t+15,rgov_t+16,rgov_t+17,rgov_t+18,rgov_t+19,rgov_t+20,rgdp_t,rgdp_t+1,rgdp_t+2,rgdp_t+3,rgdp_t+4,rgdp_t+5,rgdp_t+6,rgdp_t+7,rgdp_t+8,rgdp_t+9,rgdp_t+10,rgdp_t+11,rgdp_t+12,rgdp_t+13,rgdp_t+14,rgdp_t+15,rgdp_t+16,rgdp_t+17,rgdp_t+18,rgdp_t+19,rgdp_t+20,constant_highunemp,news_shock_highunemp_t,news_shock_highunemp_t-1,rgdp_highunemp_t-1,rgov_highunemp_t-1,news_shock_highunemp_t-2,rgdp_highunemp_t-2,rgov_highunemp_t-2,news_shock_highunemp_t-3,rgdp_highunemp_t-3,rgov_highunemp_t-3,news_shock_highunemp_t-4,rgdp_highunemp_t-4,rgov_highunemp_t-4
0.138018559,0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.796189232,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1,0,0,0.772523285,0.130867951,0.000665833,0.735506903,0.115278328,0,0.728700484,0.10844942,0,0.764740571,0.102900426
0.133193027,0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.780379336,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1,0.004293558,0,0.796189232,0.138018559,0,0.772523285,0.130867951,0.000665833,0.735506903,0.115278328,0,0.728700484,0.10844942
0.131648686,0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.782405002,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1,0,0.004293558,0.780379336,0.133193027,0,0.796189232,0.138018559,0,0.772523285,0.130867951,0.000665833,0.735506903,0.115278328
0.123754249,0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.799039927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1,0.005987655,0,0.782405002,0.131648686,0.004293558,0.780379336,0.133193027,0,0.796189232,0.138018559,0,0.772523285,0.130867951
0.125192574,0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.796330459,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1,0,0.005987655,0.799039927,0.123754249,0,0.782405002,0.131648686,0.004293558,0.780379336,0.133193027,0,0.796189232,0.138018559
0.124560185,0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.818824709,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1,0,0,0.796330459,0.125192574,0.005987655,0.799039927,0.123754249,0,0.782405002,0.131648686,0.004293558,0.780379336,0.133193027
0.119918789,0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.815547533,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1,0.259756751,0,0.818824709,0.124560185,0,0.796330459,0.125192574,0.005987655,0.799039927,0.123754249,0,0.782405002,0.131648686
0.119343716,0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.833110622,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1,0,0.259756751,0.815547533,0.119918789,0,0.818824709,0.124560185,0,0.796330459,0.125192574,0.005987655,0.799039927,0.123754249
0.137871385,0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.84501465,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1,0.039233517,0,0.833110622,0.119343716,0.259756751,0.815547533,0.119918789,0,0.818824709,0.124560185,0,0.796330459,0.125192574
0.161957736,0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.885713281,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1,0.055072931,0.039233517,0.84501465,0.137871385,0,0.833110622,0.119343716,0.259756751,0.815547533,0.119918789,0,0.818824709,0.124560185
0.179032991,0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.198811445,0.934520314,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1.06404321,1,0.340130402,0.055072931,0.885713281,0.161957736,0.039233517,0.84501465,0.137871385,0,0.833110622,0.119343716,0.259756751,0.815547533,0.119918789
0.208991606,0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.198811445,0.177360677,0.950349473,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1.06404321,1.014024312,1,0,0.340130402,0.934520314,0.179032991,0.055072931,0.885713281,0.161957736,0.039233517,0.84501465,0.137871385,0,0.833110622,0.119343716
0.254738595,0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.198811445,0.177360677,0.173712679,0.98654943,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1.06404321,1.014024312,0.97346858,1,0.691893155,0,0.950349473,0.208991606,0.340130402,0.934520314,0.179032991,0.055072931,0.885713281,0.161957736,0.039233517,0.84501465,0.137871385
0.291831933,0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.198811445,0.177360677,0.173712679,0.163220615,0.986234462,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1.06404321,1.014024312,0.97346858,0.989455863,1,0,0.691893155,0.98654943,0.254738595,0,0.950349473,0.208991606,0.340130402,0.934520314,0.179032991,0.055072931,0.885713281,0.161957736
0.38517868,0.479237034,0.534076689,0.576331997,0.582049497,0.584359392,0.602068527,0.616279574,0.614256879,0.607531604,0.60820927,0.60300353,0.595782923,0.497724909,0.35380249,0.235342988,0.198811445,0.177360677,0.173712679,0.163220615,0.160224593,1.046695823,1.100625846,1.170026824,1.184697103,1.201400654,1.221880428,1.247690264,1.259735386,1.260398193,1.265319164,1.267625779,1.282426175,1.275682154,1.184584798,1.081850086,1.056368264,1.06404321,1.014024312,0.97346858,0.989455863,0.979125866,1,0.194382984,0,0.986234462,0.291831933,0.691893155,0.98654943,0.254738595,0,0.950349473,0.208991606,0.340130402,0.934520314,0.179032991
0.171002968,0.166709605,0.166910038,0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.924970228,0.952862427,0.972500462,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1,-0.006895347,0,0.94211147,0.174452285,0,0.940639746,0.175187202,0,0.952676535,0.16883038,0,0.974963187,0.162582152
0.166709605,0.166910038,0.162162636,0.170009297,0.187922397,0.207812465,0.23014414,0.240680185,0.243382816,0.251816124,0.252248935,0.256017114,0.259772057,0.262745493,0.255787535,0.253151557,0.245126886,0.236740982,0.23071451,0.228428552,0.226695512,0.952862427,0.972500462,1.000572422,1.010347462,1.014614499,1.022597463,1.033930713,1.026557098,1.027756857,1.020276981,1.018093097,1.04171649,1.051212178,1.049555532,1.033928938,1.008775449,0.994747278,0.986547295,0.988458204,0.998364691,1.0173304,1,0,-0.006895347,0.924970228,0.171002968,0,0.94211147,0.174452285,0,0.940639746,0.175187202,0,0.952676535,0.16883038
0.22553796,0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.950311251,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,1,0,0,0.937454654,0.226046319,0.001433351,0.940012381,0.221172544,0.021300109,0.973986645,0.226059991,0,0.993255231,0.222927356
0.22800103,0.223774954,0.224029772,0.222819913,0.218256104,0.2124749,0.212654004,0.217010295,0.217850519,0.218668132,0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.963584403,0.972455268,0.986945389,0.975981321,0.970829977,0.98336262,0.970632388,0.964150158,0.943744983,0.941484877,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,1,0,0,0.950311251,0.22553796,0,0.937454654,0.226046319,0.001433351,0.940012381,0.221172544,0.021300109,0.973986645,0.226059991
0.21801623,0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.227690827,0.224754283,0.222884646,0.223796709,0.230536195,0.234914239,0.237175648,0.239291676,0.950199548,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1.006033692,1.00047851,1.015933381,1.020535469,1.031912211,1.046737389,1.062971559,1.057753104,1,0.053632326,0.013430336,0.941484877,0.218668132,0,0.943744983,0.217850519,0,0.964150158,0.217010295,0.005248528,0.970632388,0.212654004
0.220011922,0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.227690827,0.224754283,0.222884646,0.223796709,0.230536195,0.234914239,0.237175648,0.239291676,0.244897506,0.957224639,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1.006033692,1.00047851,1.015933381,1.020535469,1.031912211,1.046737389,1.062971559,1.057753104,1.055757733,1,0.005966042,0.053632326,0.950199548,0.21801623,0.013430336,0.941484877,0.218668132,0,0.943744983,0.217850519,0,0.964150158,0.217010295
0.223281426,0.226009467,0.225696601,0.228956298,0.228812418,0.226053198,0.224248924,0.230834912,0.228555658,0.228150177,0.228192961,0.227690827,0.224754283,0.222884646,0.223796709,0.230536195,0.234914239,0.237175648,0.239291676,0.244897506,0.246098998,0.967710126,0.976178872,0.977693956,0.978016179,0.972882536,0.974792637,0.978523682,0.988594125,0.986639068,0.998844151,1.001592242,1.006033692,1.00047851,1.015933381,1.020535469,1.031912211,1.046737389,1.062971559,1.057753104,1.055757733,1.055277731,1,-0.001684624,0.005966042,0.957224639,0.220011922,0.053632326,0.950199548,0.21801623,0.013430336,0.941484877,0.218668132,0,0.943744983,0.217850519
0.223660049,0.220880122,0.221568251,0.221820143,0.220730581,0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.974505138,0.973587967,0.981205536,0.985904954,0.999558084,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,1,0,0,0.994985697,0.223944486,0,1.007649496,0.224484022,0,1.026347964,0.225641755,0,1.03255434,0.225279513
0.220880122,0.221568251,0.221820143,0.220730581,0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.973587967,0.981205536,0.985904954,0.999558084,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,1,0,0,0.974505138,0.223660049,0,0.994985697,0.223944486,0,1.007649496,0.224484022,0,1.026347964,0.225641755
0.221568251,0.221820143,0.220730581,0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.981205536,0.985904954,0.999558084,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,1,0,0,0.973587967,0.220880122,0,0.974505138,0.223660049,0,0.994985697,0.223944486,0,1.007649496,0.224484022
0.221820143,0.220730581,0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.985904954,0.999558084,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,1,0,0,0.981205536,0.221568251,0,0.973587967,0.220880122,0,0.974505138,0.223660049,0,0.994985697,0.223944486
0.220730581,0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.999558084,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,1,0.002233276,0,0.985904954,0.221820143,0,0.981205536,0.221568251,0,0.973587967,0.220880122,0,0.974505138,0.223660049
0.216805512,0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.998519418,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,1,0,0.002233276,0.999558084,0.220730581,0,0.985904954,0.221820143,0,0.981205536,0.221568251,0,0.973587967,0.220880122
0.213115486,0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.995044017,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,1,0,0,0.998519418,0.216805512,0.002233276,0.999558084,0.220730581,0,0.985904954,0.221820143,0,0.981205536,0.221568251
0.211415169,0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.993976838,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,1,0,0,0.995044017,0.213115486,0,0.998519418,0.216805512,0.002233276,0.999558084,0.220730581,0,0.985904954,0.221820143
0.211502868,0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.996994164,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,1,0,0,0.993976838,0.211415169,0,0.995044017,0.213115486,0,0.998519418,0.216805512,0.002233276,0.999558084,0.220730581
0.211894354,0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,1.007928423,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,1,0,0,0.996994164,0.211502868,0,0.993976838,0.211415169,0,0.995044017,0.213115486,0,0.998519418,0.216805512
0.210417155,0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,1.017059785,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,1,-0.002446252,0,1.007928423,0.211894354,0,0.996994164,0.211502868,0,0.993976838,0.211415169,0,0.995044017,0.213115486
0.208386296,0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,1.008549933,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,1,0,-0.002446252,1.017059785,0.210417155,0,1.007928423,0.211894354,0,0.996994164,0.211502868,0,0.993976838,0.211415169
0.206634921,0.209394323,0.208829253,0.208422862,0.205287099,0.204446587,0.204055986,0.205255646,0.207004448,0.206388041,0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,1.003513594,1.033727118,1.035025669,1.040082957,1.033380786,1.025948004,1.024659851,1.018715425,1.013461774,0.984627726,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,1,0,0,1.008549933,0.208386296,-0.002446252,1.017059785,0.210417155,0,1.007928423,0.211894354,0,0.996994164,0.211502868
0.201734378,0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.974941488,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,1,0,0,0.984627726,0.206388041,0.063083842,1.013461774,0.207004448,0,1.018715425,0.205255646,0,1.024659851,0.204055986
0.201782659,0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.984748904,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,1,0,0,0.974941488,0.201734378,0,0.984627726,0.206388041,0.063083842,1.013461774,0.207004448,0,1.018715425,0.205255646
0.202422972,0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.207465171,0.996769216,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,0.99235562,1,0.024507349,0,0.984748904,0.201782659,0,0.974941488,0.201734378,0,0.984627726,0.206388041,0.063083842,1.013461774,0.207004448
0.201077085,0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.207465171,0.209670842,0.981293264,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,0.99235562,0.988911264,1,0,0.024507349,0.996769216,0.202422972,0,0.984748904,0.201782659,0,0.974941488,0.201734378,0,0.984627726,0.206388041
0.197758336,0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.207465171,0.209670842,0.21298939,0.984331564,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,0.99235562,0.988911264,0.990873442,1,0,0,0.981293264,0.201077085,0.024507349,0.996769216,0.202422972,0,0.984748904,0.201782659,0,0.974941488,0.201734378
0.199450939,0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.207465171,0.209670842,0.21298939,0.210497082,0.964794968,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,0.99235562,0.988911264,0.990873442,0.988045145,1,0,0,0.984331564,0.197758336,0,0.981293264,0.201077085,0.024507349,0.996769216,0.202422972,0,0.984748904,0.201782659
0.197544845,0.197414473,0.196726,0.199099208,0.198965729,0.199203292,0.200638747,0.195371304,0.197175995,0.200044299,0.200067011,0.202329253,0.203006081,0.205619169,0.208675011,0.208364539,0.207465171,0.209670842,0.21298939,0.210497082,0.210064227,0.940830959,0.938146622,0.927077338,0.920354098,0.924767697,0.938121593,0.948661772,0.960323016,0.971421521,0.980435283,0.982040076,0.981843202,0.9835753,0.984559144,0.991814344,0.991206426,0.99235562,0.988911264,0.990873442,0.988045145,0.987018028,1,0,0,0.964794968,0.199450939,0,0.984331564,0.197758336,0,0.981293264,0.201077085,0.024507349,0.996769216,0.202422972
